8365	Plattenleger	05 Verlegen, Heben & Transportieren	Verlegehämmer	3	PICARD Plattenlegerhammer BlackTec®	041-572	Plattenlegerhammer mit rückschlaghemmendem Gummikopf.
8401	Plattenleger	05 Verlegen, Heben & Transportieren	Verlegehämmer	2	PICARD Gummihammer Grösse 2 + 3, zum Festschlagen von empfindlichen Bauteilen		Gummihammer zum schonenden Festschlagen empfindlicher Teile.
4300	Plattenleger	06 Kleben, Fugen & Gehrung	2K-Plattenkleber	4	AKEPOX PANEL ADHESIVE 7030 2K-Kleber	020-490	2K-Kleber für flächige Dünnkeramik- und Sandwich-Verklebungen.
5950	Plattenleger	06 Kleben, Fugen & Gehrung	AKEMI-Klebstoffe	4	AKEMI AKENOVA® ELASTIC 100		Elastischer 1K-Klebstoff für Naturstein-, Kunststein- und Fliesenverklebung.
5951	Plattenleger	06 Kleben, Fugen & Gehrung	AKEMI-Klebstoffe	4	AKEMI AKENOVA® ROCKET 200		Schnellklebstoff, handfest nach 20 Minuten, für Fensterbänke, Treppenstufen, Spülbecken.
2551	Plattenleger	06 Kleben, Fugen & Gehrung	Armierungsstäbe	3	FERROLAM Standard 10x3mm 100m	100-016	GFK-Fiberglasstäbe zur Plattenarmierung.
4247	Plattenleger	06 Kleben, Fugen & Gehrung	Bau- und Montagekleber	4	KGS MS-Polymer High Tack 360		MS-Polymer-Kleber für schwere Stein- und Keramikmontage.
5312	Plattenleger	06 Kleben, Fugen & Gehrung	Farbmusterkarten (AKEMI)	1	AKEMI Marmor-Silikontabelle (Musterkarte)	100-032	Farbmusterkarte für AKEMI-Marmorsilikon.
1327	Plattenleger	06 Kleben, Fugen & Gehrung	Fugendichtstoffe	4	AKEMI Composil - Colour Matched Silicone		Fugendichtstoff farbgenau abgestimmt auf Colour-Bond-Kleber.
7174	Plattenleger	06 Kleben, Fugen & Gehrung	Fugendichtstoffe	3	AKENOVA CLEAR 300 glasklar CC 2200 1K-Klebedichtstoff	020-098	Glasklarer 1K-Klebedichtstoff für Sichtfugen ohne Randverfärbung.
4215	Plattenleger	06 Kleben, Fugen & Gehrung	Fugenmasse	4	AKEMI FLEXY-ZEM		Fugenfüllstoff für Dehnfugen bei Grosskeramik und Naturstein.
4224	Plattenleger	06 Kleben, Fugen & Gehrung	Fugenzubehör/Glättmittel	3	AKEMI Glättmittel Universal (Konzentrat)		Konzentrat zum Glätten von Dichtstoffen, auch auf Naturstein.
948	Plattenleger	06 Kleben, Fugen & Gehrung	Fugwerkzeuge	3	WEFA-Set Fugenprofi 3-teilig	100-146	3-teiliges Fugwerkzeug-Set für systematisches Verfugen.
7849	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsschnitt (45°)	4	DISTAR Duster 45° für 115 & 125mm Trennscheiben	032-663	Staubarmer Aufsatz für sauberes 45-Grad-Fliesenschneiden.
7861	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsschnitt (45°)	4	DISTAR Edge Dry Diamanttrennscheibe für Keramik 45° Schnitt Ø125mm	032-667	Trennscheibe speziell für stabile, saubere 45-Grad-Gehrungsschnitte.
7862	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsschnitt (45°)	4	DISTAR Edge Dry DTS für Keramik 45° Ø125mm mit M14 Flansch	032-667 M14	Trennscheibe mit M14-Flansch für stabile 45-Grad-Gehrungsschnitte.
2384	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	5	AKEMI COLOUR BOND Skelettpistole ECO 10:1	020-812	Manuelle Colour-Bond-Presse mit Kraftübersetzung 18:1.
2385	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	5	AKEMI COLOURBOND Metallpistole	020-810	Profi-Metallpistole für Colour Bond, Dauereinsatz.
4448	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	5	AKEMI Jollynator	020-280	Präziser Fugenaufsatz für Colour Bond P+, spart Kleber.
4705	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	4	EVERCLEAR 300		Vergilbungsfreier 2K-PUR-Kleber für Sichtfugen an Feinsteinzeug.
4710	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	4	KGS PU 2x25ml Mischdüse	021-152	Mischdüse für KGS-PU-Klebstoffe im 2x25-ml-Format.
7466	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	4	DISTAR Glider 45 PRO 2.0 für die perfekte Jolly Kante	032-662	Präzise 45-Grad-Führung für den perfekten Jolly-Schnitt.
3616	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung	3	FERROLAM Standard 6x3mm 100m	100-012	Fiberglasstäbe zur Verstärkung von Arbeitsplatten-Verklebungen.
2052	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung (Colour Bond & Jollynator)	5	AKEMI Farbfächer Colourchart + Colour Chart 2.0 APP	020-928	Farbfächer zur präzisen Zuordnung des AKEMI Colour Bond Systems.
5531	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung (Colour Bond & Jollynator)	5	AKEMI Jollynator Set 90°+  135°		Abziehwerkzeug-Set für perfekte 90°/135°-Gehrungskanten.
5449	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung (Colour Bond & Jollynator)	4	AKEMI Spectrum Pastes 51 Farben		Farbpaste in 51 Farben zum passgenauen Einfärben von Kleber.
6535	Plattenleger	06 Kleben, Fugen & Gehrung	Gehrungsverklebung (Colour Bond & Jollynator)	4	AKEMI AKEPOX 5010 Coloured		Aussentauglicher 2K-Konstruktionskleber, farblich passend zum Colour-Bond-System.
3069	Plattenleger	06 Kleben, Fugen & Gehrung	Kartuschenpistolen	3	AKEMI Zylinder Pistole COX 400ml	020-736	AKEMI-Handdruckpistole für 310-ml-Kartuschen und 400-ml-Folienbeutel.
3070	Plattenleger	06 Kleben, Fugen & Gehrung	Kartuschenzubehör	4	AKEMI Düse zu Silikon 310ml	020-728	Ersatzdüse für AKEMI Marmorsilikon-Kartuschen.
6197	Plattenleger	07 Reinigen, Schützen & Reparieren	AKEMI Imprägnierung	4	AKEMI Rapid Impregnator		Schnellwirkende Imprägnierung mit Abperleffekt für Natur- und Kunststein.
1478	Plattenleger	07 Reinigen, Schützen & Reparieren	AKEMI Reiniger Keramik	3	AKEMI Techno Ceramic Intensive Cleaner	020-648	Intensivreiniger für stark verschmutzte Keramikflächen.
3886	Plattenleger	07 Reinigen, Schützen & Reparieren	AKEMI-Reinigungssystem	4	AKEMI ACID Cleaner		Zementschleierentferner für Feinsteinzeug, Klinker und Keramik.
7981	Plattenleger	07 Reinigen, Schützen & Reparieren	Abdeckvlies	3	FERROSIL Abdeckvlies Rolle atmungsaktiv 1mx50m 140gr./m2	100-083 VLIES B	Selbsthaftendes Abdeckvlies für frisch verlegte Böden.
7982	Plattenleger	07 Reinigen, Schützen & Reparieren	Abdeckvlies	3	FERROSIL Abdeckvlies Rolle PRO 1mx50m 180gr./m2 Premium Qualität	100-083 VLIES P	Premium-Abdeckvlies, 180 g/m², selbsthaftend.
7983	Plattenleger	07 Reinigen, Schützen & Reparieren	Abdeckvlies	3	FERROSIL Abdeckvlies Rolle Classic 1mx50m 120gr./m2	100-083 VLIES C	Kostengünstiges Abdeckvlies, 120 g/m², für Böden und Treppen.
2212	Plattenleger	07 Reinigen, Schützen & Reparieren	Grundreinigung	4	AKEMI Crystal Clean Konzentrat		Schlierenfreier Alltagsreiniger als Konzentrat.
2503	Plattenleger	07 Reinigen, Schützen & Reparieren	Grundreinigung	4	AKEMI Intensivreiniger		Alkalischer Intensivreiniger für Grundreinigung.
2509	Plattenleger	07 Reinigen, Schützen & Reparieren	Grundreinigung	4	AKEMI Crystal Clean		Gebrauchsfertiger, schlierenfreier Alltagsreiniger.
2511	Plattenleger	07 Reinigen, Schützen & Reparieren	Grundreinigung	3	AKEMI Urin und Kalksteinentferner		Salzsäurefreier Entferner für Urin- und Kalkflecken.
6677	Plattenleger	07 Reinigen, Schützen & Reparieren	Imprägnierung	4	AKEMI Pearl Impregnator	021-112	Premium-Imprägnierung mit Abperleffekt bereits nach 10-20 Minuten.
2349	Plattenleger	07 Reinigen, Schützen & Reparieren	Imprägnierung	3	AKEMI Fugenimprägnierung	020-512	Wasser- und fettabweisende Fugenimprägnierung.
4019	Plattenleger	07 Reinigen, Schützen & Reparieren	Imprägnierung/Farbtonvertiefung	4	AKEMI TRANSFORMER MAX		Schnellwirkende Imprägnierung mit starker Farbtonvertiefung.
4065	Plattenleger	07 Reinigen, Schützen & Reparieren	Imprägnierung/Farbtonvertiefung	4	AKEMI Farbtonvertiefer Super		Farbtonvertiefer für dunkle Natursteine mit Langzeitwirkung.
7257	Plattenleger	07 Reinigen, Schützen & Reparieren	Keramik-Reparatursystem	4	AKEMI Ceramic Smart Repair Set	021-220	Profi-Set für nahezu unsichtbare Keramikreparaturen.
2339	Plattenleger	07 Reinigen, Schützen & Reparieren	Keramikpflege	4	AKEMI Techno Ceramic Daily Cleaner	020-650	Tägliches Pflegespray für Keramikoberflächen.
2337	Plattenleger	07 Reinigen, Schützen & Reparieren	Keramikpflege	3	AKEMI Techno-Ceramic-Set	020-652	Komplettset zur Pflege von Keramikflächen.
671	Plattenleger	07 Reinigen, Schützen & Reparieren	Oberflächenschutz	3	AKEMI Anti-Rutsch R9 1lt	020-606	Rutschhemmendes Mittel R9 für polierte Böden, ohne Politurverlust.
7926	Plattenleger	07 Reinigen, Schützen & Reparieren	Reinigung & Pflege	3	FERROSIL Seal-it® 450 PUR CLEANER	021-195	Löst frischen PU-Schaum und reinigt PUR-Pistolen.
681	Plattenleger	07 Reinigen, Schützen & Reparieren	Steinpflege-Sets	3	AKEMI Cystal Care Set,  Steinpflege	020-596	Komplettes Reinigungs- und Pflegeset für Marmor, Granit und Betonwerkstein.
2241	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	4	StoneLux 2.0Transpa Flow Spritze 3ml	020-202	Transparentes Reparaturmaterial für Kleinkorrekturen.
2254	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	4	StoneLux Silikon-Schleifleinen K 2400-4000		Feinstschleifleinen für die StoneLux-Endbearbeitung.
2258	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	4	SLx StoneLux® 2.0 Reinigungslösung 150ml cleaning solution	020-238	Reinigt Reparaturstellen vor der StoneLux-Anwendung.
2259	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	4	Slx StoneLux® 2.0 Polierpaste 150ml	020-240	Polierpaste für die StoneLux-Endbearbeitung.
7030	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	4	StoneLux Sparkanülen mit Metallröhrchen 10 Stk im Säckchen	020-246 ROSE	Dosierkanülen mit Metallröhrchen für das StoneLux-Reparatursystem.
2221	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	StoneLux® 2.0 Bluetron Handlichtgerät	020-252	Akku-Lichthärtegerät für StoneLux-Reparaturen.
2253	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	Slx StoneLux® 2.0 Schleif-& Polierblock	020-230	Zweiseitiger Block zum Schleifen und Polieren.
2260	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	Slx StoneLux® 2.0 Stift Retusche 1 ml	020-242	Retuschierstift für Mikroporositäten.
4515	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	Slx StoneLux® 2.0 Ceramic Kit Sortiment	020-194 CER	Komplettes Reparaturset für Quarzkomposit- und Keramikoberflächen.
4698	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	StoneLux Tile Opaquer 3ml	020-262	Opaquer zur farblichen Abdeckung der Scherbe im StoneLux-System.
7830	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	AKEMI Solvent à 50ml - Zum Anlösen der Farbe von den CERAMIC Colour Cards	021-222	Lösungsmittel zum Anlösen der Farbkarten für Keramikreparaturen.
7831	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	AKEMI Cleaner I à 30ml - lösungsmittelhaltiger Reiniger auf Alkoholbasis	021-224	Schonender Alkoholreiniger für Keramik vor der Reparatur.
7832	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	3	AKEMI Pinsel für Ceramic Smart Repair Set	021-228	Pinsel-Set für die Farbauftragung beim Ceramic Smart Repair.
7833	Plattenleger	07 Reinigen, Schützen & Reparieren	StoneLux-Reparatur	2	AKEMI Mischglas für Lösungsmittel	021-226	Wiederverschliessbares Mischglas für gelöste Farben.
2475	Plattenleger	07 Reinigen, Schützen & Reparieren	Unterhaltsreiniger	4	AKEMI Sanitärreiniger		Saurer Reiniger gegen Kalk und Seifenreste.
2496	Plattenleger	07 Reinigen, Schützen & Reparieren	Unterhaltsreiniger	4	AKEMI Steinseife		Mildes Pflegereinigungsmittel als Konzentrat.
6162	Plattenleger	08 Staub & Absaugung	Absaughauben	2	FLEX Absaughaube komplett für: LBE 17-11 Winkelschleifer	050-181 HAUBE	Absaughaube für randnahes, staubarmes Arbeiten am Winkelschleifer.
6236	Plattenleger	08 Staub & Absaugung	Absaughauben	2	FLEX Absaughaube  Ø125mm LD+LDE 15-10R/LD 18-7 125R	050-183 HAUBE	Werkzeuglos höhenverstellbare Absaughaube, Ø 125 mm.
6106	Plattenleger	08 Staub & Absaugung	Akku-Sauger	3	FLEX  Akku Staubsauger VC2 L HIP 18.0-EC Hüftsauger	050-274	Akku-Hüftsauger, kompakt tragbar am Körper, für staubarmes Arbeiten.
8253	Plattenleger	08 Staub & Absaugung	Baustellensauger	2	Husqvarna Staubsauger DE 35 H	050-301	Nass-/Trockensauger, Filterklasse H13, 35 Liter Volumen.
6607	Plattenleger	08 Staub & Absaugung	Kompaktsauger	2	FLEX Staubsauger VC 6 L MC 230V Kompaktsauger	050-332	Mobiler 6-Liter-Kompaktsauger mit FLEX-Clip-Anschluss für Elektrowerkzeuge.
6066	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Multitool	3	FLEX MT 18.0-EC C Akku Multitool	050-272	Akku-Multitool mit StarlockMAX-Aufnahme für Sägen, Schneiden, Schleifen und Abkratzen.
6875	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Rührwerk	2	FLEX 2-Gang Rührer Akku MXE 18.0 EC WR2 120	050-450	Bürstenloses Akku-Rührwerk für Fliesenkleber, Fugen- und Ausgleichsmasse.
6876	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Rührwerk	2	FLEX 2-Gang Rührer Akku MXE 18.0 EC/5.0 Set & WR2 120	050-448	Komplett-Set: Akku-Rührwerk inkl. 2 Akkus und Ladegerät, einsatzbereit.
4132	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Druckluftwerkzeuge	3	Druckluft Winkelschleifer Mini	060-082	Mini-Winkelschleifer für engste Radien, z.B. Beckenausschnitte.
4133	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Druckluftwerkzeuge-Zubehör	2	Aufnahmeteller für DS-WS Mini	060-084	Klett-Aufnahmeteller für Druckluft-Winkelschleifer Mini.
5765	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Fugen-/Nasstrennschneider Set	3	FLEX Aktion CS60 WET GRS160	050-000 AKT07	Nass-Fugenfräse/Trennschneider CS60 im Set mit Führungsschiene, für Wasserrinnen.
5167	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Poliermaschinen (230V)	2	FLEX SE 14-2 125 Supraflex Set	050-010	Supraflex-Poliermaschine mit konstanter Drehzahl.
7933	Plattenleger	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Rührwerke	2	FLEX MXE 1000 + WR2 120 Rührwerk	050-688 1010	Rührwerk für pastöses bis zähes Rührgut bis 40 kg.
1203	Plattenleger	10 Arbeitsschutz (PSA)	Armschutz	3	Schutzärmel PVC grau Paar Gr	090-040	Schützt Arme vor Wasserspritzern und Feuchtigkeit.
6058	Plattenleger	10 Arbeitsschutz (PSA)	Knieschoner	4	Knieschoner schwarz durchstichfest	090-100	Durchstichfeste Knieschoner für Plattenleger, bis 250N.
6059	Plattenleger	10 Arbeitsschutz (PSA)	Knieschoner	4	Knieschoner Poly	090-102	Rutschhemmende Poly-Knieschoner mit hohem Tragekomfort.
7850	Plattenleger	12 Sanitär- & Montagesysteme	Verdeckte Handtuchhalter	3	EdPlit 3Stk. Verstecktes Handtuchhalter-Set	140-100	Verstecktes Handtuchhalter-Set mit 3 Haken, inklusive Lochsäge.
7851	Plattenleger	12 Sanitär- & Montagesysteme	Verdeckte Handtuchhalter	3	EdPlit 5Stk. Verstecktes Handtuchhalter-Set	140-101	Verstecktes Handtuchhalter-Set mit 5 Haken, inklusive Lochsäge.
7949	Plattenleger	12 Sanitär- & Montagesysteme	Verdeckte WC-Betätigung	2	EdPlit versteckter Spühlkasten Betätigung M1 Geberit	140-110 M1	Flächenbündige WC-Betätigung hinter Fliesen, Geberit-kompatibel.
7954	Plattenleger	12 Sanitär- & Montagesysteme	Verdeckte WC-Betätigung	2	EdPlit versteckter Spühlkasten Betätigung M4 Geberit	140-112 M4	Verdeckter WC-Taster, kompatibel mit acht Installationssystemen.
6094	Plattenleger	14 Modellieren & Formen (Ton, Keramik, StoneLux-Art)	StoneLux-Reparatur	4	StoneLux 2.0 Sanitary alpine white Spritze 2ml		StoneLux 2.0 Sanitary-Reparaturpaste für weisse Sanitärkeramik.
7377	Übergreifend	01 Messen & Anzeichnen	Anreissmarker	3	Lyra Universalschreiber, wachshaltige Mine		Universalmarker mit wachshaltiger Mine für alle Oberflächen.
7376	Übergreifend	01 Messen & Anzeichnen	Anreissstift-Ersatzminen	3	Lyra Dry Leads Ersatzminen Universal 2 H (12Stk) Ø2.8x100mm	040-928	Universal-Ersatzminen für Baumarker, 12 Stück.
7374	Übergreifend	01 Messen & Anzeichnen	Anreissstifte	3	Lyra Zimmermannstifte 333, flachoval	040-785	Profi-Zimmermannstift mit bruchfester Mine, 18 cm.
6926	Übergreifend	01 Messen & Anzeichnen	Laser-Distanzmesser	3	FLEX Laser Distanzmesser ADM 30 Smart	050-374	Kompakter Laser-Distanzmesser mit Flächen- und Volumenberechnung.
7312	Übergreifend	01 Messen & Anzeichnen	Laser-Entfernungsmesser	2	FLEX ADM 70 G Entfernungsmesser	050-568	Laser-Entfernungsmesser mit grüner Laserdiode bis 70 m.
7403	Übergreifend	01 Messen & Anzeichnen	Markier-Sets	3	LYRA Modern Marking Set 6teilig im praktischem Etui mit Klettverschluss	040-843	6-teiliges Markier-Set im praktischen Etui.
6137	Übergreifend	01 Messen & Anzeichnen	Messschieber	2	KRAFTWERK Schieblehre 150mm/0.05mm x 1/128"	130-124	Präzisions-Schieblehre aus rostfreiem Stahl für Aussen-, Innen- und Tiefenmessung.
6152	Übergreifend	01 Messen & Anzeichnen	Messwerkzeuge	3	KRAFTWERK Profi-Rollmeter 5m x 27mm	130-146	Robustes Profi-Rollmeter mit magnetischem Endhaken, 5 m.
6138	Übergreifend	01 Messen & Anzeichnen	Messwerkzeuge	2	KRAFTWERK Digital-Schieblehre 150mm/0-6"	130-126	Digitale Präzisionsmessung 0-150 mm mit 0,01 mm Ablesung.
7396	Übergreifend	01 Messen & Anzeichnen	Schlagschnurgeräte	2	Lyra Cosmos Line Alu fast rewind Schlagschnurgerät	040-986	Robustes Schlagschnurgerät mit Fast-Rewind, 30 m Schnur.
7397	Übergreifend	01 Messen & Anzeichnen	Schlagschnurpulver	4	Lyra Schlagschnurpulver 200g rot	040-988	Hochpigmentiertes Schlagschnurpulver, 200 g, rot.
7404	Übergreifend	01 Messen & Anzeichnen	Signierkreide	4	LYRA Förster & Signierkreide, ölbasiert, rot/blau/gelb		Wetterfeste Signierkreide für Holz, Stein, Metall und Asphalt.
7394	Übergreifend	01 Messen & Anzeichnen	Tieflochmarker	3	Lyra Ink Profi permanent Tieflochmarker, Farbe ROT	040-932 ROT	Tieflochmarker mit Teleskopspitze für schwer zugängliche Stellen.
7395	Übergreifend	01 Messen & Anzeichnen	Tieflochmarker	3	Lyra Ink Profi permanent Tieflochmarker, Farbe SCHWARZ	040-932 SCHWARZ	Tieflochmarker mit Teleskopspitze für schwer zugängliche Stellen.
7389	Übergreifend	01 Messen & Anzeichnen	Wachsmarker	3	Lyra China Marker Universal Wachsstift		Wachsmarker für glatte Oberflächen, hitzebeständig bis 400 Grad C.
5138	Übergreifend	01 Messen & Anzeichnen	Wasserwaagen	3	Alu Wasserwaage Länge 300 mm-2000 mm		Präzise Alu-Wasserwaage mit SOLA-Focus-Libellen.
2021	Übergreifend	01 Messen & Anzeichnen	Winkel & Anschlagmittel	2	Schlosswinkel		Verzinkter Schlosserwinkel mit Anschlag in vier Grössen.
8375	Übergreifend	01 Messen & Anzeichnen	Winkel & Messwerkzeuge	2	PICARD Zimmermanswinkel 180 mm/300 mm+SET		Zimmermannswinkel mit Bohr- und Sparrenlehre.
7302	Übergreifend	02 Schneiden & Trennen	Akku-Handkreissägen	2	FLEX CS 62 18-EC C Kreissäge	050-548	Akku-Handkreissäge für Trockenbau- und Sanierungsschnitte.
7304	Übergreifend	02 Schneiden & Trennen	Akku-Stichsägen	2	FLEX JSB 18-EC C Stichsäge	050-552	Akku-Stichsäge mit 4-stufigem Pendelhub und Blasfunktion.
7162	Übergreifend	02 Schneiden & Trennen	Akku-Säbelsäge	2	FLEX Säbelsäge RS 29 18.0 EC	050-466	Akku-Säbelsäge mit wendbarem Sägeblatt und Pendelhub.
7322	Übergreifend	02 Schneiden & Trennen	Akku-Winkelschleifer	2	FLEX LBP 125-15 18-EC C Winkelschleifer	050-540	Industrie-Winkelschleifer 18 V mit Anti-Kickback und Schnellbremse.
7311	Übergreifend	02 Schneiden & Trennen	Bodenbelag-Entferner	2	FLEX SM 21-6 Teppichstripper	050-566	Teppichstripper zum Entfernen von Bodenbelägen als Hand- oder Bodengerät.
1389	Übergreifend	02 Schneiden & Trennen	Cuttermesser	2	Universalmesser L 500 P rot		Robustes Cuttermesser mit 18 mm Klinge für hohe Beanspruchung.
2016	Übergreifend	02 Schneiden & Trennen	Cuttermesser	2	Universalmesser A 300 RP weiss		Cuttermesser mit abbrechbaren Klingen, Ersatzklingen separat erhältlich.
6784	Übergreifend	02 Schneiden & Trennen	FLEX Akku-Werkzeuge	2	FLEX Akku Stichsäge JS 18.0-EC C	050-440	Akku-Stichsäge mit werkzeuglosem Blattwechsel und Absaugstutzen.
6785	Übergreifend	02 Schneiden & Trennen	FLEX Akku-Werkzeuge	2	FLEX Akku Säbelsäge RSP DW 18.0-EC C	050-442	Vibrationsarme Akku-Säbelsäge für Holz bis 300 mm und Metall bis 20 mm.
8247	Übergreifend	02 Schneiden & Trennen	Führungsschienen-Zubehör	2	FLEX GR-A CS 62 Adapter für Führungsschiene	050-548 AF	Adapter für Winkelschnitte mit CS 62 auf Führungsschiene.
7329	Übergreifend	02 Schneiden & Trennen	Kapp- und Gehrungssägen	2	FLEX SMS 305 18-EC Kapp- und Gehrungssäge	050-578	Akku-Kapp-Zugsäge mit grosser Schnittkapazität 330 mm.
7641	Übergreifend	02 Schneiden & Trennen	Metallbandsägen	4	FLEX Metallsägeband 1335x13 8/12 zu SBG 4910 Metallbandsäge	050-698	Bi-Metall-Sägeband für schwingungsarmes, wirtschaftliches Sägen.
7640	Übergreifend	02 Schneiden & Trennen	Metallbandsägen	3	FLEX SBG 4910 Metallbandsäge	050-696	Funkenfreie Metallbandsäge für Stahl, Edelstahl und Alu.
7310	Übergreifend	02 Schneiden & Trennen	Metallhandkreissägen	2	FLEX CSM 4060 Metallhandkreissäge	050-564	Metallhandkreissäge für gratfreie Schnitte ohne Kühlmittel.
7349	Übergreifend	02 Schneiden & Trennen	Metallhandkreissägen	2	FLEX CSM 57 18-EC C Metall Handkreissäge 18V	050-606	Akku-Metallhandkreissäge mit 0.5-Sekunden-Motorbremse.
7673	Übergreifend	02 Schneiden & Trennen	Metallsägeblätter	3	FLEX Kreissägeblatt CSM ø185	050-702	Kreissägeblatt für gratfreien Schnitt in Stahl.
7409	Übergreifend	02 Schneiden & Trennen	Mini-Winkelschleifer	2	FLEX LBE 76 12-EC C Winkelschleifer	050-668	Mini-Winkelschleifer 76 mm mit drehbarem Kopf, Rechts-/Linkshänder.
7953	Übergreifend	02 Schneiden & Trennen	Stichsägeblätter	3	FLEX Stichsägeblatt JS 75 SW Pro VE5 Stichsägeblätter	050-758	Stichsägeblatt für saubere Schnitte bis 65 mm in Weichholz.
7763	Übergreifend	02 Schneiden & Trennen	Trenn- & Schleifscheiben Metall	4	NORTON Vulcan INOX Trennscheibe 125x1.0x22.23mm	010-280 1	Industrielle Trennscheibe für Stahl und Edelstahl, chlorfrei.
7031	Übergreifend	02 Schneiden & Trennen	Trennschneider Cut-n-Break	2	Husqvarna K 4000 Cut-n-Break Ø230mm	050-368	Trennschneider für tiefe, wandbündige Schnitte bis 400mm.
7245	Übergreifend	02 Schneiden & Trennen	Winkelschleifer 230V	2	FLEX Winkelschleifer LBE 20-11 EC 125 ECC	050-460	2000-W-Winkelschleifer mit variabler Drehzahl und Bremse, 125 mm.
7407	Übergreifend	03 Bohren & Fräsen	Akku-Bohrschrauber 12V	2	FLEX Akku-Bohrschrauber DD 2G 12.0-LDBC/2.5 Set	050-672	12-V-Akku-Bohrschrauber-Set mit zwei Akkus und Ladegerät.
7298	Übergreifend	03 Bohren & Fräsen	Akku-Bohrschrauber 18V	2	FLEX DD 4G 18-EC C Bohrschrauber	050-498	4-Gang-Akku-Bohrschrauber mit hoher Bohr- und Schraubeffizienz.
7916	Übergreifend	03 Bohren & Fräsen	Akku-Kombibohrhammer	2	FLEX CHE 18-EC/5.0 Set Akku-Kombi-Bohrhammer	050-750	18V-Kombibohrhammer mit vier Funktionen im Komplettset.
7316	Übergreifend	03 Bohren & Fräsen	Akku-Schlagbohrschrauber	2	FLEX PD 2G 18-EC LD C Schlagbohrschrauber	050-528	Kompakter 18-V-Schlagbohrschrauber mit kurzer Kopflänge.
7318	Übergreifend	03 Bohren & Fräsen	Akku-Schlagschrauber	2	FLEX ID 1/4" 18-EC HD C Schlagschrauber	050-532	Akku-Schlagschrauber mit Tap-Modus und drei Drehzahlbereichen.
7323	Übergreifend	03 Bohren & Fräsen	Akku-Schlagschrauber	2	FLEX IW 1/2" 400 18-EC C Schlagschrauber	050-542 400	Akku-Schlagschrauber mit 1/2-Zoll-Vierkantaufnahme, 406 Nm.
7324	Übergreifend	03 Bohren & Fräsen	Akku-Schlagschrauber	2	FLEX IW 1/2" 750 18-EC C Schlagschrauber	050-542 750	Akku-Schlagschrauber für festsitzende Verschraubungen, 750 Nm.
7325	Übergreifend	03 Bohren & Fräsen	Akku-Schlagschrauber	2	FLEX IW 1/2" 1500 18-EC C Schlagschrauber	050-542 1500	Akku-Schlagschrauber mit 1500 Nm für schwerste Verschraubungen.
6602	Übergreifend	03 Bohren & Fräsen	Bit- und Zubehörsets	3	FLEX 41-teiliges Bit-Set DB 41	050-330	Umfassendes 41-teiliges Bit-Set in stapelbarer Aufbewahrungsbox.
6306	Übergreifend	03 Bohren & Fräsen	Bohrhämmer	2	FLEX CHE 5-40 SDS-max Kombi Bohrhammer	050-191	SDS-max-Kombihammer mit 10 J Schlagenergie und Vibrationsdämpfung.
